task_id,method,success,recovered,silent_failure,failure_detected,failure_signal,failure_class,actual_faults,final_answer,tool_calls,model_calls,verifier_calls,recovery_steps,latency_ms,cost_proxy,escalated,logs,recovery_budget,fault_intensity,seed,category
retrieval_012,self_healing,True,False,False,False,,,[],Enterprise customers receive priority support within 4 hours.,1,0,1,0,80,2,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Enterprise customers receive priority support within 4 hours.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'enterprise SLA'}, 'fault_eligible': True, 'seed': 1735043116, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Enterprise customers receive priority support within 4 hours.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_013,retry_only,True,False,False,False,,,[],Product A has standard support for 12 months.,1,0,0,0,80,1,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product A support policy'}, 'fault_eligible': True, 'seed': 3833256276, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_013,full_replanning,True,False,False,False,,,[],Product A has standard support for 12 months.,1,1,0,0,80,2,False,"[{'step': 'full_replan', 'attempt': 0, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product A support policy'}, 'fault_eligible': True, 'seed': 3219769301, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_013,self_healing,True,False,False,False,,,[],Product A has standard support for 12 months.,1,0,1,0,80,2,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product A support policy'}, 'fault_eligible': True, 'seed': 2431368679, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_014,retry_only,True,False,False,False,,,[],Product B has a refund window of 30 days.,1,0,0,0,80,1,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product B refund window'}, 'fault_eligible': True, 'seed': 829617917, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_014,full_replanning,True,False,False,False,,,[],Product B has a refund window of 30 days.,1,1,0,0,80,2,False,"[{'step': 'full_replan', 'attempt': 0, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product B refund window'}, 'fault_eligible': True, 'seed': 1558819496, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_014,self_healing,True,False,False,False,,,[],Product B has a refund window of 30 days.,1,0,1,0,80,2,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product B refund window'}, 'fault_eligible': True, 'seed': 4147728727, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_015,retry_only,True,False,False,False,,,[],Enterprise customers receive priority support within 4 hours.,1,0,0,0,80,1,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Enterprise customers receive priority support within 4 hours.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'enterprise SLA'}, 'fault_eligible': True, 'seed': 2232898973, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Enterprise customers receive priority support within 4 hours.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_015,full_replanning,True,False,False,False,,,[],Enterprise customers receive priority support within 4 hours.,1,1,0,0,80,2,False,"[{'step': 'full_replan', 'attempt': 0, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Enterprise customers receive priority support within 4 hours.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'enterprise SLA'}, 'fault_eligible': True, 'seed': 2837069891, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Enterprise customers receive priority support within 4 hours.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_015,self_healing,True,False,False,False,,,[],Enterprise customers receive priority support within 4 hours.,1,0,1,0,80,2,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Enterprise customers receive priority support within 4 hours.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'enterprise SLA'}, 'fault_eligible': True, 'seed': 2373259368, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Enterprise customers receive priority support within 4 hours.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_016,retry_only,True,False,False,False,,,[],Product A has standard support for 12 months.,1,0,0,0,80,1,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product A support policy'}, 'fault_eligible': True, 'seed': 3867758456, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_016,full_replanning,True,False,False,False,,,[],Product A has standard support for 12 months.,1,1,0,0,80,2,False,"[{'step': 'full_replan', 'attempt': 0, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product A support policy'}, 'fault_eligible': True, 'seed': 58745917, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_016,self_healing,True,False,False,False,,,[],Product A has standard support for 12 months.,1,0,1,0,80,2,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product A support policy'}, 'fault_eligible': True, 'seed': 2441874092, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_017,retry_only,True,False,False,False,,,[],Product B has a refund window of 30 days.,1,0,0,0,80,1,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product B refund window'}, 'fault_eligible': True, 'seed': 1096258565, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_017,full_replanning,True,False,False,False,,,[],Product B has a refund window of 30 days.,1,1,0,0,80,2,False,"[{'step': 'full_replan', 'attempt': 0, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product B refund window'}, 'fault_eligible': True, 'seed': 3309735692, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_017,self_healing,True,True,False,False,,context_failure,['stale_context'],Product B has a refund window of 30 days.,2,0,1,1,160,3,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'error', 'error_type': 'stale_context', 'output': 'Outdated policy: Product A support is 6 months.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product B refund window'}, 'fault_eligible': True, 'seed': 47740299, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Outdated policy: Product A support is 6 months.', 'latency_ms': 80, 'stale': True, 'fault_injected': True, 'fault_type': 'stale_context', 'actual_fault_type': 'stale_context'}}], 'actual_faults': ['stale_context']}}, {'step': 'failure_detected', 'failure_signal': 'stale_context', 'failure_class': 'context_failure'}, {'step': 'recovery_action_selected', 'recovery_attempt': 0, 'failure_class': 'context_failure', 'recovery_action': 'refresh_retrieval'}, {'step': 'recovery_execution', 'recovery_attempt': 0, 'recovery_action': 'refresh_retrieval', 'recovery_fault_intensity': 0.05, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product B refund window'}, 'fault_eligible': True, 'seed': 972655204, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product B has a refund window of 30 days.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
retrieval_018,retry_only,True,True,False,False,,,['partial_response'],Enterprise customers receive priority support within 4 hours.,2,0,0,1,160,2,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'error', 'error_type': 'partial_response', 'output': 'Partial response only', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'enterprise SLA'}, 'fault_eligible': True, 'seed': 1470081178, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Partial response only', 'latency_ms': 80, 'fault_injected': True, 'fault_type': 'partial_response', 'actual_fault_type': 'partial_response'}}], 'actual_faults': ['partial_response']}}, {'step': 'retry_execution', 'attempt': 1, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Enterprise customers receive priority support within 4 hours.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'enterprise SLA'}, 'fault_eligible': True, 'seed': 2232696111, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Enterprise customers receive priority support within 4 hours.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",1,0.2,1,retrieval_evidence
